subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
106	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	509191.755545	509192.014139	509192.695921	6.923297e-01	4	none	NaN	NaN
106	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	509193.465575	509193.724162	509194.406023	7.173537e-01	1	none	NaN	NaN
106	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	509195.175602	509195.434191	509196.116029	7.840843e-01	6	39	509197.578733	0
106	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	509198.353746	509198.612340	509199.294259	8.257909e-01	11	none	NaN	NaN
106	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	509200.063774	509200.322368	509201.004034	8.508148e-01	13	39	509202.107085	1
106	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	509202.883234	509203.141829	509203.823668	7.423777e-01	28	none	NaN	NaN
106	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	509204.593264	509204.851850	509205.533626	8.091082e-01	14	none	NaN	NaN
106	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	509206.303293	509206.561882	509207.243626	6.506231e-01	5	none	NaN	NaN
106	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	509208.013322	509208.271910	509208.953625	7.590603e-01	34	39	509209.730940	1
106	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	509210.507455	509210.766049	509211.447710	6.756471e-01	38	none	NaN	NaN
