subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
102	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	323654.910293	323655.177169	323655.856873	7.005857e-01	4	none	NaN	NaN
102	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	323656.645043	323656.895365	323657.591522	7.172663e-01	1	none	NaN	NaN
102	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	323658.363098	323658.613247	323659.309612	7.839888e-01	6	39	323662.157708	0
102	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	323662.950163	323663.199988	323663.896714	8.340306e-01	11	none	NaN	NaN
102	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	323664.668232	323664.918040	323665.614862	8.507112e-01	13	39	323668.269394	1
102	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	323669.071090	323669.321344	323670.017644	7.339469e-01	28	none	NaN	NaN
102	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	323670.789311	323671.039734	323671.735866	8.006694e-01	14	none	NaN	NaN
102	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	323672.507943	323672.758266	323673.454377	6.505439e-01	5	none	NaN	NaN
102	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	323674.225990	323674.476261	323675.172424	7.673082e-01	34	39	323676.597719	1
102	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	323677.395235	323677.645557	323678.341857	6.672245e-01	38	none	NaN	NaN
