subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
102	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	323910.150305	323910.400619	323911.146811	7.505944e-01	3	none	NaN	NaN
102	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	323911.918411	323912.168582	323912.915056	8.506737e-01	39	none	NaN	NaN
102	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	323913.686517	323913.936891	323914.683073	6.671950e-01	15	39	323916.733445	1
102	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	323917.522955	323917.773136	323918.519603	7.839542e-01	28	none	NaN	NaN
102	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	323919.291064	323919.541124	323920.287710	7.172347e-01	27	none	NaN	NaN
102	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	323921.059176	323921.309532	323922.055817	6.838749e-01	6	none	NaN	NaN
102	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	323922.827264	323923.077564	323923.823764	7.005548e-01	31	39	323927.245533	1
102	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	323928.048183	323928.298463	323929.044713	7.005548e-01	45	none	NaN	NaN
102	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	323929.816277	323930.066540	323930.812887	7.339145e-01	50	39	323933.573477	0
102	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	323934.369997	323934.620307	323935.366473	7.339145e-01	19	none	NaN	NaN
102	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	323936.138093	323936.388339	323937.134614	8.339938e-01	5	39	323940.901459	0
102	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	323941.692629	323941.942764	323942.689189	6.838749e-01	29	none	NaN	NaN
102	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	323943.460741	323943.710526	323944.457217	8.006340e-01	7	none	NaN	NaN
102	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	323945.228838	323945.478626	323946.225380	8.173139e-01	20	none	NaN	NaN
102	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	323946.996921	323947.247195	323947.993544	7.839542e-01	13	none	NaN	NaN
102	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	323948.765029	323949.015220	323949.761679	7.505944e-01	43	none	NaN	NaN
102	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	323950.533126	323950.783503	323951.529654	7.339145e-01	49	none	NaN	NaN
102	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	323952.301227	323952.551349	323953.297769	7.339145e-01	48	none	NaN	NaN
102	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	323954.069331	323954.319660	323955.065884	7.005548e-01	4	none	NaN	NaN
102	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	323955.837436	323956.087636	323956.833917	6.838749e-01	23	none	NaN	NaN
102	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	323957.605565	323957.855857	323958.602074	7.339145e-01	36	39	323961.525401	1
