subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
115	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	319621.854821	319622.113297	319622.795125	6.922698e-01	4	none	NaN	NaN
115	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	319623.564851	319623.823442	319624.505207	7.172916e-01	1	none	NaN	NaN
115	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	319625.274879	319625.533473	319626.215252	7.840164e-01	6	39	319636.366244	0
115	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	319637.144966	319637.403560	319638.085241	8.257194e-01	11	none	NaN	NaN
115	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	319638.863358	319639.121922	319639.803690	8.507412e-01	13	39	319641.806080	1
115	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	319642.583685	319642.842277	319643.523982	7.423134e-01	28	none	NaN	NaN
115	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	319644.293715	319644.552301	319645.233951	8.090382e-01	14	none	NaN	NaN
115	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	319646.003740	319646.262329	319646.943936	6.505668e-01	5	none	NaN	NaN
115	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	319647.705429	319647.964022	319648.645696	7.589946e-01	34	39	319651.366237	1
115	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	319652.143154	319652.401744	319653.083577	6.755886e-01	38	none	NaN	NaN
