subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
133	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	490912.383030	490912.641621	490913.381967	7.508191e-01	3	none	NaN	NaN
133	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	490914.151449	490914.410040	490915.150317	8.425858e-01	39	none	NaN	NaN
133	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	490915.919868	490916.178460	490916.918827	6.590523e-01	15	39	490918.005402	1
133	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	490918.781036	490919.039628	490919.779863	7.841888e-01	28	none	NaN	NaN
133	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	490920.549456	490920.808049	490921.548267	7.174493e-01	27	none	NaN	NaN
133	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	490922.317882	490922.576473	490923.316807	6.924220e-01	6	none	NaN	NaN
133	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	490924.086300	490924.344892	490925.085190	6.924220e-01	31	39	490925.965426	1
133	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	490926.738937	490926.997522	490927.737699	6.924220e-01	45	none	NaN	NaN
133	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	490928.507354	490928.765946	490929.506171	7.424766e-01	50	37	490930.405451	1
133	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	490931.176669	490931.435256	490932.175504	7.341342e-01	19	none	NaN	NaN
133	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	490932.945084	490933.203678	490933.943930	8.342434e-01	5	37	490934.693236	1
133	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	490935.464255	490935.722842	490936.463233	6.757372e-01	29	none	NaN	NaN
133	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	490937.232675	490937.491265	490938.231639	8.092161e-01	7	none	NaN	NaN
133	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	490939.001094	490939.259682	490939.999941	8.175585e-01	20	none	NaN	NaN
133	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	490940.769513	490941.028105	490941.768334	7.841888e-01	13	none	NaN	NaN
133	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	490942.537933	490942.796527	490943.536742	7.508191e-01	43	none	NaN	NaN
133	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	490944.306357	490944.564946	490945.305212	7.424766e-01	49	none	NaN	NaN
133	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	490946.074774	490946.333366	490947.073741	7.341342e-01	48	none	NaN	NaN
133	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	490947.843198	490948.101785	490948.841986	7.091069e-01	4	none	NaN	NaN
133	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	490949.611618	490949.870212	490950.610581	6.924220e-01	23	none	NaN	NaN
133	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	490951.380034	490951.638625	490952.378946	7.341342e-01	36	39	490953.349258	1
