subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
121	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	1274795.950456	1274796.209047	1274796.949268	7.507321e-01	3	none	NaN	NaN
121	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	1274797.718877	1274797.977461	1274798.717598	8.424883e-01	39	none	NaN	NaN
121	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	1274799.487291	1274799.745883	1274800.486075	6.589760e-01	15	37	1274803.971079	0
121	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	1274804.742492	1274805.001089	1274805.741284	7.840980e-01	28	none	NaN	NaN
121	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	1274806.510915	1274806.769499	1274807.509579	7.173662e-01	27	none	NaN	NaN
121	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	1274808.279328	1274808.537920	1274809.278160	6.923418e-01	6	none	NaN	NaN
121	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	1274810.047748	1274810.306340	1274811.046458	6.923418e-01	31	39	1274812.443267	1
121	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	1274813.217551	1274813.476141	1274814.216386	6.923418e-01	45	none	NaN	NaN
121	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	1274814.985967	1274815.244558	1274815.984657	7.423907e-01	50	37	1274817.547370	1
121	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	1274818.322607	1274818.581198	1274819.321477	7.340492e-01	19	none	NaN	NaN
121	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	1274820.091022	1274820.349609	1274821.089805	8.341468e-01	5	37	1274822.915362	1
121	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	1274823.686244	1274823.944841	1274824.684993	6.756589e-01	29	none	NaN	NaN
121	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	1274825.454666	1274825.713254	1274826.453521	8.091224e-01	7	none	NaN	NaN
121	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	1274827.223085	1274827.481675	1274828.221816	8.174639e-01	20	none	NaN	NaN
121	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	1274828.991502	1274829.250089	1274829.990265	7.840980e-01	13	none	NaN	NaN
121	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	1274830.759917	1274831.018508	1274831.758605	7.507321e-01	43	none	NaN	NaN
121	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	1274832.528333	1274832.786926	1274833.527133	7.423907e-01	49	none	NaN	NaN
121	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	1274834.296750	1274834.555342	1274835.295477	7.340492e-01	48	none	NaN	NaN
121	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	1274836.065169	1274836.323763	1274837.063949	7.090248e-01	4	none	NaN	NaN
