subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
103	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	1376488.416574	1376488.675168	1376489.356788	6.920854e-01	4	none	NaN	NaN
103	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	1376490.126618	1376490.385196	1376491.066768	7.171005e-01	1	none	NaN	NaN
103	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	1376491.836629	1376492.095220	1376492.776899	7.838075e-01	6	37	1376502.592005	1
103	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	1376503.364717	1376503.623305	1376504.304769	8.254994e-01	11	none	NaN	NaN
103	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	1376505.083086	1376505.341672	1376506.023387	8.505146e-01	13	39	1376507.736000	1
103	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	1376508.511480	1376508.770066	1376509.451636	7.421156e-01	28	none	NaN	NaN
103	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	1376510.221514	1376510.480099	1376511.161680	8.088227e-01	14	none	NaN	NaN
103	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	1376511.931538	1376512.190125	1376512.872450	6.503935e-01	5	none	NaN	NaN
103	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	1376513.641566	1376513.900157	1376514.581728	7.587924e-01	34	39	1376515.807825	1
103	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	1376516.586148	1376516.844741	1376517.526353	6.754086e-01	38	none	NaN	NaN
