subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
129	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	1843297.859582	1843298.126518	1843298.799915	6.922930e-01	4	none	NaN	NaN
129	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	1843299.569613	1843299.828193	1843300.510067	7.173157e-01	1	none	NaN	NaN
129	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	1843301.279637	1843301.538224	1843302.220060	7.840427e-01	6	37	1843304.045395	1
129	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	1843304.824814	1843305.083408	1843305.765147	8.257471e-01	11	none	NaN	NaN
129	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	1843306.534841	1843306.793433	1843307.475381	8.507698e-01	13	39	1843308.589379	1
129	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	1843309.362642	1843309.621230	1843310.303000	7.423383e-01	28	none	NaN	NaN
129	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	1843311.072670	1843311.331261	1843312.013080	8.090654e-01	14	none	NaN	NaN
129	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	1843312.782694	1843313.041287	1843313.723031	6.505886e-01	5	none	NaN	NaN
129	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	1843314.492728	1843314.751320	1843315.433121	7.590201e-01	34	39	1843316.541062	1
129	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	1843317.312183	1843317.570775	1843318.252511	6.756113e-01	38	none	NaN	NaN
