subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
101	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	424448.893486	424449.143305	424449.890112	7.505654e-01	3	none	NaN	NaN
101	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	424450.661592	424450.911874	424451.658134	8.506407e-01	39	none	NaN	NaN
101	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	424452.429703	424452.679940	424453.426138	6.671692e-01	15	37	424454.449573	0
101	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	424455.248655	424455.498997	424456.245126	7.839238e-01	28	none	NaN	NaN
101	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	424457.016748	424457.266995	424458.013370	7.172069e-01	27	none	NaN	NaN
101	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	424458.784859	424459.035066	424459.781306	6.838484e-01	6	none	NaN	NaN
101	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	424460.552953	424460.803063	424461.549574	7.005277e-01	31	37	424462.537674	0
101	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	424463.338566	424463.588884	424464.335135	7.005277e-01	45	none	NaN	NaN
101	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	424465.106669	424465.356958	424466.103085	7.338861e-01	50	39	424467.433660	0
101	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	424468.225880	424468.476142	424469.222418	7.338861e-01	19	none	NaN	NaN
101	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	424469.994020	424470.244296	424470.990538	8.339615e-01	5	39	424471.729596	0
101	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	424472.529391	424472.779709	424473.525986	6.838484e-01	29	none	NaN	NaN
101	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	424474.297503	424474.547705	424475.294127	8.006030e-01	7	none	NaN	NaN
101	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	424476.065579	424476.315391	424477.062030	8.172823e-01	20	none	NaN	NaN
101	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	424477.833686	424478.083956	424478.830199	7.839238e-01	13	none	NaN	NaN
101	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	424479.601793	424479.851926	424480.598375	7.505654e-01	43	none	NaN	NaN
101	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	424481.369888	424481.620167	424482.366367	7.338861e-01	49	none	NaN	NaN
