subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
101	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	423799.617208	423799.884032	423800.564228	7.009982e-01	4	none	NaN	NaN
101	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	423801.352359	423801.601499	423802.299398	7.176887e-01	1	none	NaN	NaN
101	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	423803.086655	423803.336791	423804.033690	7.844504e-01	6	37	423806.418250	1
101	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	423807.223359	423807.473158	423808.170267	8.345217e-01	11	none	NaN	NaN
101	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	423808.941445	423809.191030	423809.888424	8.512121e-01	13	37	423814.602254	0
101	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	423815.396659	423815.646478	423816.343693	7.343791e-01	28	none	NaN	NaN
101	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	423817.114741	423817.364943	423818.061678	8.011408e-01	14	none	NaN	NaN
101	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	423818.832801	423819.082609	423819.779630	6.509269e-01	5	none	NaN	NaN
101	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	423820.551083	423820.800689	423821.498154	7.677600e-01	34	39	423822.385877	1
101	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	423823.186342	423823.436436	423824.133382	6.676174e-01	38	none	NaN	NaN
