subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
111	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	589637.359365	589637.617949	589638.358222	7.507298e-01	3	none	NaN	NaN
111	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	589639.127785	589639.386373	589640.126644	8.424856e-01	39	none	NaN	NaN
111	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	589640.896201	589641.154797	589641.895006	6.589739e-01	15	39	589646.896276	1
111	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	589647.669585	589647.928173	589648.668486	7.840955e-01	28	none	NaN	NaN
111	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	589649.437995	589649.696589	589650.436942	7.173640e-01	27	none	NaN	NaN
111	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	589651.206418	589651.465012	589652.205076	6.923397e-01	6	none	NaN	NaN
111	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	589652.974837	589653.233427	589653.973640	6.923397e-01	31	39	589660.552375	1
111	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	589661.324774	589661.583363	589662.323550	6.923397e-01	45	none	NaN	NaN
111	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	589663.093193	589663.351782	589664.092000	7.423883e-01	50	37	589666.304356	1
111	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	589667.080476	589667.339065	589668.079181	7.340469e-01	19	none	NaN	NaN
111	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	589668.848896	589669.107485	589669.847928	8.341442e-01	5	37	589670.864387	1
111	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	589671.643329	589671.901921	589672.642087	6.756568e-01	29	none	NaN	NaN
111	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	589673.411748	589673.670339	589674.410516	8.091199e-01	7	none	NaN	NaN
111	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	589675.180168	589675.438755	589676.178835	8.174613e-01	20	none	NaN	NaN
111	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	589676.948584	589677.207179	589677.947388	7.840955e-01	13	none	NaN	NaN
111	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	589678.717005	589678.975592	589679.715798	7.507298e-01	43	none	NaN	NaN
111	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	589680.485419	589680.744013	589681.484139	7.423883e-01	49	none	NaN	NaN
111	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	589682.253842	589682.512435	589683.252655	7.340469e-01	48	none	NaN	NaN
111	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	589684.022259	589684.280849	589685.020908	7.090226e-01	4	none	NaN	NaN
111	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	589685.790677	589686.049262	589686.789503	6.923397e-01	23	none	NaN	NaN
111	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	589687.559097	589687.817686	589688.557807	7.340469e-01	36	39	589690.696465	1
111	1	22	18	bathroom	sun_acgyywnybuveqsro.tif	589691.471305	589691.729894	589692.470058	6.756568e-01	8	none	NaN	NaN
111	1	23	19	bathroom	sun_aclfzgynxzxlbepz.tif	589693.239725	589693.498315	589694.238481	7.757541e-01	9	none	NaN	NaN
111	1	24	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	589695.008140	589695.266733	589696.006985	6.673154e-01	1	39	589697.912618	1
111	1	25	27	bathroom	sun_ahcvzmoyaycdoftf.tif	589698.686784	589698.945375	589699.685507	8.258028e-01	17	none	NaN	NaN
111	1	26	21	bathroom	sun_aggnnqpdorgxpvce.tif	589700.455205	589700.713789	589701.453966	7.590712e-01	11	none	NaN	NaN
111	1	27	42	bathroom	sun_apeeialkgkuxddgh.tif	589702.223623	589702.482205	589703.222487	7.590712e-01	32	none	NaN	NaN
111	1	28	56	bathroom	sun_awnqiikzaispgmwo.tif	589703.992040	589704.250634	589704.990705	8.174613e-01	46	none	NaN	NaN
111	1	29	44	bathroom	sun_apkruvsevgegsdwp.tif	589705.760456	589706.019050	589706.759184	7.423883e-01	34	none	NaN	NaN
111	1	30	20	bathroom	sun_afcoljnjfoxjtgja.tif	589707.528884	589707.787472	589708.527689	7.173640e-01	10	none	NaN	NaN
111	1	31	28	bathroom	sun_ahijqszoswveeyji.tif	589709.297299	589709.555890	589710.295968	8.424856e-01	18	none	NaN	NaN
111	1	32	26	bathroom	sun_ahaulkltgpkeeemi.tif	589711.065716	589711.324300	589712.064505	7.674127e-01	16	none	NaN	NaN
111	1	33	22	bathroom	sun_agguqiubmwhqqunb.tif	589712.834136	589713.092729	589713.832820	6.923397e-01	12	none	NaN	NaN
111	1	34	47	bathroom	sun_apynckhmoftszqoq.tif	589714.602553	589714.861144	589715.601302	7.590712e-01	37	none	NaN	NaN
111	1	35	45	bathroom	sun_apkxzenqapsujocq.tif	589716.370975	589716.629565	589717.369731	8.174613e-01	35	none	NaN	NaN
