subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
108	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	1717005.693695	1717005.952277	1717006.692465	7.507597e-01	3	none	NaN	NaN
108	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	1717007.462114	1717007.720700	1717008.460884	8.425192e-01	39	none	NaN	NaN
108	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	1717009.230531	1717009.489121	1717010.229360	6.590001e-01	15	37	1717010.892238	0
108	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	1717011.666284	1717011.924870	1717012.665191	7.841268e-01	28	none	NaN	NaN
108	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	1717013.434704	1717013.693297	1717014.433506	7.173926e-01	27	none	NaN	NaN
108	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	1717015.203122	1717015.461713	1717016.201975	6.923672e-01	6	none	NaN	NaN
108	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	1717016.971542	1717017.230131	1717017.970265	6.923672e-01	31	39	1717018.980077	1
108	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	1717019.757641	1717020.016230	1717020.756342	6.923672e-01	45	none	NaN	NaN
108	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	1717021.526058	1717021.784652	1717022.524984	7.424179e-01	50	37	1717023.331969	1
108	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	1717024.103619	1717024.362202	1717025.102393	7.340761e-01	19	none	NaN	NaN
108	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	1717025.872035	1717026.130624	1717026.870805	8.341774e-01	5	37	1717027.636292	1
108	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	1717028.407882	1717028.666476	1717029.406759	6.756837e-01	29	none	NaN	NaN
108	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	1717030.176301	1717030.434889	1717031.175034	8.091521e-01	7	none	NaN	NaN
108	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	1717031.944726	1717032.203312	1717032.943478	8.174939e-01	20	none	NaN	NaN
108	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	1717033.713143	1717033.971734	1717034.712061	7.841268e-01	13	none	NaN	NaN
108	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	1717035.481567	1717035.740154	1717036.480355	7.507597e-01	43	none	NaN	NaN
108	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	1717037.249984	1717037.508577	1717038.248695	7.424179e-01	49	none	NaN	NaN
108	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	1717039.018409	1717039.276999	1717040.017262	7.340761e-01	48	none	NaN	NaN
108	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	1717040.786827	1717041.045413	1717041.785643	7.090508e-01	4	none	NaN	NaN
108	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	1717042.555249	1717042.813838	1717043.554094	6.923672e-01	23	none	NaN	NaN
