subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
142	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	1099669.435787	1099669.694377	1099670.376186	6.922573e-01	4	none	NaN	NaN
142	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	1099671.145808	1099671.404402	1099672.086169	7.172787e-01	1	none	NaN	NaN
142	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	1099672.855844	1099673.114434	1099673.796109	7.840023e-01	6	39	1099690.556483	0
142	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	1099691.332498	1099691.591085	1099692.272923	8.257045e-01	11	none	NaN	NaN
142	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	1099693.042524	1099693.301118	1099693.982944	8.507259e-01	13	39	1099696.484445	1
142	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	1099697.255033	1099697.513621	1099698.195370	7.423000e-01	28	none	NaN	NaN
142	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	1099698.965062	1099699.223659	1099699.905463	8.090236e-01	14	none	NaN	NaN
142	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	1099700.675092	1099700.933685	1099701.615366	6.505551e-01	5	none	NaN	NaN
142	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	1099702.385125	1099702.643710	1099703.325509	7.589809e-01	34	39	1099707.972061	1
142	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	1099708.749768	1099709.008354	1099709.690129	6.755764e-01	38	none	NaN	NaN
