subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
116	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	331575.781313	331576.039903	331576.780118	7.506414e-01	3	none	NaN	NaN
116	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	331577.549729	331577.808322	331578.548390	8.423865e-01	39	none	NaN	NaN
116	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	331579.318150	331579.576737	331580.316866	6.588963e-01	15	39	331581.219831	1
116	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	331581.995805	331582.254392	331582.994444	7.840032e-01	28	none	NaN	NaN
116	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	331583.764218	331584.022812	331584.763000	7.172796e-01	27	none	NaN	NaN
116	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	331585.532642	331585.791228	331586.531341	6.922582e-01	6	none	NaN	NaN
116	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	331587.301060	331587.559652	331588.299627	6.922582e-01	31	39	331590.315561	1
116	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	331591.088143	331591.346737	331592.086822	6.922582e-01	45	none	NaN	NaN
116	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	331592.856561	331593.115150	331593.855182	7.423009e-01	50	37	331596.059558	1
116	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	331596.835509	331597.094093	331597.834256	7.339605e-01	19	none	NaN	NaN
116	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	331598.603924	331598.862510	331599.602554	8.340460e-01	5	37	331600.627678	1
116	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	331601.398357	331601.656948	331602.397086	6.755773e-01	29	none	NaN	NaN
116	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	331603.166775	331603.425366	331604.165629	8.090246e-01	7	none	NaN	NaN
116	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	331604.935193	331605.193790	331605.933835	8.173651e-01	20	none	NaN	NaN
116	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	331606.703611	331606.962202	331607.702343	7.840032e-01	13	none	NaN	NaN
116	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	331608.472031	331608.730623	331609.470675	7.506414e-01	43	none	NaN	NaN
116	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	331610.232109	331610.490695	331611.230748	7.423009e-01	49	none	NaN	NaN
116	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	331612.000528	331612.259117	331612.999126	7.339605e-01	48	none	NaN	NaN
116	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	331613.760605	331614.019194	331614.759222	7.089391e-01	4	none	NaN	NaN
116	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	331615.520684	331615.779269	331616.519314	6.922582e-01	23	none	NaN	NaN
116	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	331617.289104	331617.547691	331618.287827	7.339605e-01	36	39	331619.355940	1
116	1	22	18	bathroom	sun_acgyywnybuveqsro.tif	331620.133582	331620.392176	331621.132219	6.755773e-01	8	none	NaN	NaN
116	1	23	19	bathroom	sun_aclfzgynxzxlbepz.tif	331621.893663	331622.152255	331622.892361	7.756628e-01	9	none	NaN	NaN
116	1	24	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	331623.662081	331623.920672	331624.660692	6.672368e-01	1	39	331625.459658	1
116	1	25	27	bathroom	sun_ahcvzmoyaycdoftf.tif	331626.231296	331626.489884	331627.229874	8.257055e-01	17	none	NaN	NaN
116	1	26	21	bathroom	sun_aggnnqpdorgxpvce.tif	331627.991374	331628.249964	331628.990030	7.589819e-01	11	none	NaN	NaN
116	1	27	42	bathroom	sun_apeeialkgkuxddgh.tif	331629.759790	331630.018379	331630.758366	7.589819e-01	32	none	NaN	NaN
116	1	28	56	bathroom	sun_awnqiikzaispgmwo.tif	331631.519871	331631.778457	331632.518527	8.173651e-01	46	none	NaN	NaN
116	1	29	44	bathroom	sun_apkruvsevgegsdwp.tif	331633.288286	331633.546872	331634.286988	7.423009e-01	34	none	NaN	NaN
116	1	30	20	bathroom	sun_afcoljnjfoxjtgja.tif	331635.056707	331635.315290	331636.055281	7.172796e-01	10	none	NaN	NaN
116	1	31	28	bathroom	sun_ahijqszoswveeyji.tif	331636.816782	331637.075369	331637.815529	8.423865e-01	18	none	NaN	NaN
116	1	32	26	bathroom	sun_ahaulkltgpkeeemi.tif	331638.585197	331638.843788	331639.583787	7.673223e-01	16	none	NaN	NaN
116	1	33	22	bathroom	sun_agguqiubmwhqqunb.tif	331640.345277	331640.603858	331641.343914	7.005986e-01	12	none	NaN	NaN
116	1	34	47	bathroom	sun_apynckhmoftszqoq.tif	331642.105349	331642.363939	331643.104069	7.589819e-01	37	none	NaN	NaN
116	1	35	45	bathroom	sun_apkxzenqapsujocq.tif	331643.873770	331644.132357	331644.872333	8.173651e-01	35	none	NaN	NaN
116	1	36	34	bathroom	sun_alkosphxlxwjwgjd.tif	331645.633847	331645.892439	331646.632510	8.340460e-01	24	none	NaN	NaN
116	1	37	12	bathroom	sun_aapitsgbtktqubfy.tif	331647.402263	331647.660858	331648.400993	8.090246e-01	2	none	NaN	NaN
116	1	38	52	bathroom	sun_aunuadmjocsddsrl.tif	331649.170683	331649.429271	331650.169381	7.089391e-01	42	none	NaN	NaN
116	1	39	50	bathroom	sun_aspsyogrekjtfozg.tif	331650.939108	331651.197692	331651.937751	7.923437e-01	40	none	NaN	NaN
116	1	40	54	bathroom	sun_auzqhkafidnkrwmo.tif	331652.707518	331652.966112	331653.706281	6.505559e-01	44	none	NaN	NaN
116	1	41	31	bathroom	sun_akiytfaagpdsphgz.tif	331654.475942	331654.734531	331655.474694	6.588963e-01	21	39	331656.627805	1
116	1	42	48	bathroom	sun_aqrpegblszgcoujh.tif	331657.403840	331657.662430	331658.402500	8.090246e-01	38	none	NaN	NaN
116	1	43	35	bathroom	sun_alotolagknyrgtsk.tif	331659.172260	331659.430845	331660.170977	8.006842e-01	25	none	NaN	NaN
116	1	44	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	331660.940675	331661.199268	331661.939246	7.256200e-01	14	none	NaN	NaN
116	1	45	40	bathroom	sun_aofnryafpsjimzsb.tif	331662.700754	331662.959342	331663.699528	7.840032e-01	30	none	NaN	NaN
116	1	46	36	bathroom	sun_ambriybtogmepttm.tif	331664.469174	331664.727762	331665.467877	7.756628e-01	26	none	NaN	NaN
116	1	47	57	bathroom	sun_axldvoqbuvuggfmq.tif	331666.237594	331666.496180	331667.236344	8.257055e-01	47	none	NaN	NaN
116	1	48	43	bathroom	sun_apjevzvycyhuqghb.tif	331668.006009	331668.264597	331669.004583	6.505559e-01	33	none	NaN	NaN
116	1	49	32	bathroom	sun_aleqenyvunhactkl.tif	331669.766089	331670.024677	331670.764841	7.005986e-01	22	none	NaN	NaN
116	1	50	51	bathroom	sun_atstyziqcmkahyxk.tif	331671.534506	331671.793094	331672.533153	8.006842e-01	41	none	NaN	NaN
116	1	51	59	bathroom	sun_axyrejkiiaqiurjk.tif	331673.302929	331673.561514	331674.301604	7.005986e-01	49	none	NaN	NaN
116	1	52	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	331675.071343	331675.329928	331676.070095	7.339605e-01	1	none	NaN	NaN
116	1	53	25	bathroom	sun_agyqfjcfkdcydepw.tif	331676.839762	331677.098346	331677.838390	7.506414e-01	15	none	NaN	NaN
116	1	54	16	bathroom	sun_acduarbnmmoglmiv.tif	331678.608181	331678.866772	331679.606916	7.172796e-01	6	none	NaN	NaN
116	1	55	21	bathroom	sun_aggnnqpdorgxpvce.tif	331680.376598	331680.635190	331681.375181	7.589819e-01	11	none	NaN	NaN
116	1	56	51	bathroom	sun_atstyziqcmkahyxk.tif	331682.136676	331682.395269	331683.135407	7.923437e-01	41	none	NaN	NaN
116	1	57	32	bathroom	sun_aleqenyvunhactkl.tif	331683.905091	331684.163687	331684.903794	7.923437e-01	22	none	NaN	NaN
116	1	58	33	bathroom	sun_aljolscmmzydegqp.tif	331685.673510	331685.932100	331686.672270	7.673223e-01	23	none	NaN	NaN
116	1	59	18	bathroom	sun_acgyywnybuveqsro.tif	331687.441933	331687.700510	331688.440561	7.089391e-01	8	none	NaN	NaN
116	1	60	36	bathroom	sun_ambriybtogmepttm.tif	331689.210350	331689.468938	331690.208982	7.840032e-01	26	none	NaN	NaN
116	1	61	13	bathroom	sun_aavhrsfjbserjtht.tif	331690.970425	331691.229015	331691.968990	8.507269e-01	3	none	NaN	NaN
116	1	62	56	bathroom	sun_awnqiikzaispgmwo.tif	331692.730506	331692.989092	331693.729163	7.756628e-01	46	39	331695.987722	1
116	1	63	14	bathroom	sun_abapwbhyhkfixyex.tif	331696.759491	331697.018078	331697.758272	6.588963e-01	4	none	NaN	NaN
116	1	64	45	bathroom	sun_apkxzenqapsujocq.tif	331698.527911	331698.786497	331699.526579	8.090246e-01	35	none	NaN	NaN
116	1	65	38	bathroom	sun_anhioqovhscjqqwb.tif	331700.296331	331700.554914	331701.294938	8.257055e-01	28	37	331703.443740	1
116	1	66	44	bathroom	sun_apkruvsevgegsdwp.tif	331704.216880	331704.475471	331705.215467	8.006842e-01	34	37	331707.003702	1
116	1	67	35	bathroom	sun_alotolagknyrgtsk.tif	331707.778741	331708.037332	331708.777484	6.672368e-01	25	none	NaN	NaN
