subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
113	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	501705.554245	501705.812832	501706.553134	7.507150e-01	3	none	NaN	NaN
113	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	501707.322664	501707.581251	501708.321461	8.424691e-01	39	none	NaN	NaN
113	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	501709.091082	501709.349663	501710.089814	6.589610e-01	15	39	501712.898664	1
113	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	501713.670619	501713.929211	501714.669263	7.840801e-01	28	none	NaN	NaN
113	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	501715.439028	501715.697628	501716.437844	7.173499e-01	27	none	NaN	NaN
113	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	501717.207456	501717.466043	501718.206104	6.923261e-01	6	none	NaN	NaN
113	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	501718.975876	501719.234466	501719.974628	6.923261e-01	31	39	501724.650476	1
113	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	501725.423924	501725.682515	501726.422690	6.923261e-01	45	none	NaN	NaN
113	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	501727.192349	501727.450937	501728.191072	7.423737e-01	50	37	501729.682877	1
113	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	501730.453919	501730.712506	501731.452683	7.340325e-01	19	none	NaN	NaN
113	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	501732.222336	501732.480917	501733.221096	8.341278e-01	5	39	501735.634681	0
113	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	501736.409813	501736.668403	501737.408456	6.756435e-01	29	none	NaN	NaN
113	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	501738.178231	501738.436824	501739.176955	8.091040e-01	7	none	NaN	NaN
113	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	501739.946656	501740.205240	501740.945378	8.174452e-01	20	none	NaN	NaN
113	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	501741.715067	501741.973664	501742.713831	7.840801e-01	13	none	NaN	NaN
113	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	501743.483493	501743.742080	501744.482262	7.507150e-01	43	none	NaN	NaN
113	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	501745.251906	501745.510502	501746.250745	7.423737e-01	49	none	NaN	NaN
113	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	501747.020328	501747.278914	501748.019118	7.340325e-01	48	none	NaN	NaN
113	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	501748.788743	501749.047330	501749.787420	7.090086e-01	4	none	NaN	NaN
113	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	501750.557167	501750.815753	501751.555970	6.923261e-01	23	none	NaN	NaN
113	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	501752.325582	501752.584176	501753.324367	7.340325e-01	36	37	501755.194695	0
113	1	22	18	bathroom	sun_acgyywnybuveqsro.tif	501755.970861	501756.229448	501756.969541	6.756435e-01	8	none	NaN	NaN
113	1	23	19	bathroom	sun_aclfzgynxzxlbepz.tif	501757.739280	501757.997871	501758.737924	7.757389e-01	9	none	NaN	NaN
113	1	24	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	501759.507694	501759.766288	501760.506511	6.673022e-01	1	39	501762.866772	1
113	1	25	27	bathroom	sun_ahcvzmoyaycdoftf.tif	501763.645134	501763.903724	501764.643930	8.257865e-01	17	none	NaN	NaN
113	1	26	21	bathroom	sun_aggnnqpdorgxpvce.tif	501765.413550	501765.672143	501766.412369	7.590563e-01	11	none	NaN	NaN
113	1	27	42	bathroom	sun_apeeialkgkuxddgh.tif	501767.181970	501767.440561	501768.180818	7.590563e-01	32	none	NaN	NaN
113	1	28	56	bathroom	sun_awnqiikzaispgmwo.tif	501768.950390	501769.208980	501769.949085	8.174452e-01	46	none	NaN	NaN
113	1	29	44	bathroom	sun_apkruvsevgegsdwp.tif	501770.718804	501770.977396	501771.717605	7.423737e-01	34	none	NaN	NaN
113	1	30	20	bathroom	sun_afcoljnjfoxjtgja.tif	501772.487226	501772.745828	501773.485964	7.173499e-01	10	none	NaN	NaN
113	1	31	28	bathroom	sun_ahijqszoswveeyji.tif	501774.255643	501774.514233	501775.254427	8.424691e-01	18	none	NaN	NaN
113	1	32	26	bathroom	sun_ahaulkltgpkeeemi.tif	501776.024062	501776.282654	501777.022802	7.673976e-01	16	none	NaN	NaN
113	1	33	22	bathroom	sun_agguqiubmwhqqunb.tif	501777.792483	501778.051067	501778.791309	6.923261e-01	12	none	NaN	NaN
113	1	34	47	bathroom	sun_apynckhmoftszqoq.tif	501779.560902	501779.819491	501780.559711	7.590563e-01	37	none	NaN	NaN
113	1	35	45	bathroom	sun_apkxzenqapsujocq.tif	501781.329324	501781.587905	501782.327984	8.174452e-01	35	none	NaN	NaN
113	1	36	34	bathroom	sun_alkosphxlxwjwgjd.tif	501783.097735	501783.356321	501784.096534	8.341278e-01	24	none	NaN	NaN
113	1	37	12	bathroom	sun_aapitsgbtktqubfy.tif	501784.866160	501785.124748	501785.864906	8.091040e-01	2	none	NaN	NaN
113	1	38	52	bathroom	sun_aunuadmjocsddsrl.tif	501786.634573	501786.893167	501787.633322	7.090086e-01	42	none	NaN	NaN
113	1	39	50	bathroom	sun_aspsyogrekjtfozg.tif	501788.402997	501788.661584	501789.401761	7.924214e-01	40	none	NaN	NaN
113	1	40	54	bathroom	sun_auzqhkafidnkrwmo.tif	501790.171417	501790.430000	501791.170201	6.506197e-01	44	none	NaN	NaN
113	1	41	31	bathroom	sun_akiytfaagpdsphgz.tif	501791.939832	501792.198418	501792.938581	6.589610e-01	21	37	501795.498814	0
113	1	42	48	bathroom	sun_aqrpegblszgcoujh.tif	501796.269118	501796.527707	501797.267952	8.091040e-01	38	none	NaN	NaN
113	1	43	35	bathroom	sun_alotolagknyrgtsk.tif	501798.037541	501798.296133	501799.036300	8.007627e-01	25	none	NaN	NaN
113	1	44	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	501799.805957	501800.064549	501800.804658	7.256912e-01	14	none	NaN	NaN
113	1	45	40	bathroom	sun_aofnryafpsjimzsb.tif	501801.574376	501801.832969	501802.573196	7.840801e-01	30	none	NaN	NaN
113	1	46	36	bathroom	sun_ambriybtogmepttm.tif	501803.342795	501803.601383	501804.341642	7.757389e-01	26	none	NaN	NaN
113	1	47	57	bathroom	sun_axldvoqbuvuggfmq.tif	501805.111215	501805.369804	501806.109895	8.257865e-01	47	none	NaN	NaN
113	1	48	43	bathroom	sun_apjevzvycyhuqghb.tif	501806.879632	501807.138221	501807.878272	6.506197e-01	33	none	NaN	NaN
113	1	49	32	bathroom	sun_aleqenyvunhactkl.tif	501808.648053	501808.906641	501809.646745	7.006674e-01	22	none	NaN	NaN
113	1	50	51	bathroom	sun_atstyziqcmkahyxk.tif	501810.416472	501810.675062	501811.415244	8.007627e-01	41	none	NaN	NaN
113	1	51	59	bathroom	sun_axyrejkiiaqiurjk.tif	501812.184893	501812.443474	501813.183693	7.006674e-01	49	none	NaN	NaN
113	1	52	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	501813.953307	501814.211900	501814.951992	7.340325e-01	1	none	NaN	NaN
113	1	53	25	bathroom	sun_agyqfjcfkdcydepw.tif	501815.721729	501815.980314	501816.720488	7.507150e-01	15	none	NaN	NaN
113	1	54	16	bathroom	sun_acduarbnmmoglmiv.tif	501817.490148	501817.748733	501818.488934	7.173499e-01	6	none	NaN	NaN
113	1	55	21	bathroom	sun_aggnnqpdorgxpvce.tif	501819.258568	501819.517154	501820.257277	7.590563e-01	11	none	NaN	NaN
113	1	56	51	bathroom	sun_atstyziqcmkahyxk.tif	501821.026982	501821.285568	501822.025721	7.924214e-01	41	none	NaN	NaN
113	1	57	32	bathroom	sun_aleqenyvunhactkl.tif	501822.795403	501823.053995	501823.794162	7.924214e-01	22	none	NaN	NaN
113	1	58	33	bathroom	sun_aljolscmmzydegqp.tif	501824.563823	501824.822409	501825.562521	7.673976e-01	23	none	NaN	NaN
113	1	59	18	bathroom	sun_acgyywnybuveqsro.tif	501826.332238	501826.590832	501827.331061	7.090086e-01	8	none	NaN	NaN
113	1	60	36	bathroom	sun_ambriybtogmepttm.tif	501828.100658	501828.359248	501829.099423	7.840801e-01	26	none	NaN	NaN
113	1	61	13	bathroom	sun_aavhrsfjbserjtht.tif	501829.869079	501830.127667	501830.867850	8.508104e-01	3	none	NaN	NaN
113	1	62	56	bathroom	sun_awnqiikzaispgmwo.tif	501831.637496	501831.896084	501832.636247	7.757389e-01	46	37	501836.746766	0
113	1	63	14	bathroom	sun_abapwbhyhkfixyex.tif	501837.518322	501837.776905	501838.517052	6.589610e-01	4	none	NaN	NaN
113	1	64	45	bathroom	sun_apkxzenqapsujocq.tif	501839.286740	501839.545327	501840.285595	8.091040e-01	35	none	NaN	NaN
113	1	65	38	bathroom	sun_anhioqovhscjqqwb.tif	501841.055158	501841.313753	501842.053868	8.257865e-01	28	37	501843.922821	1
113	1	66	44	bathroom	sun_apkruvsevgegsdwp.tif	501844.700437	501844.959030	501845.699263	8.007627e-01	34	37	501847.298823	1
113	1	67	35	bathroom	sun_alotolagknyrgtsk.tif	501848.070443	501848.329032	501849.069196	6.673022e-01	25	none	NaN	NaN
113	1	68	55	bathroom	sun_avhrdrntsqrjzccq.tif	501849.838860	501850.097458	501850.837524	6.756435e-01	45	39	501853.138766	1
113	1	69	22	bathroom	sun_agguqiubmwhqqunb.tif	501853.909560	501854.168151	501854.908343	6.839848e-01	12	none	NaN	NaN
113	1	70	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	501855.677981	501855.936572	501856.676816	7.423737e-01	14	none	NaN	NaN
113	1	71	47	bathroom	sun_apynckhmoftszqoq.tif	501857.446400	501857.704986	501858.445157	8.341278e-01	37	none	NaN	NaN
113	1	72	53	bathroom	sun_ausgutylgojavyoq.tif	501859.214819	501859.473366	501860.213615	7.590563e-01	43	none	NaN	NaN
113	1	73	15	bathroom	sun_abjtwfukuwddzted.tif	501860.983237	501861.241826	501861.981895	8.007627e-01	5	none	NaN	NaN
113	1	74	28	bathroom	sun_ahijqszoswveeyji.tif	501862.751654	501863.010245	501863.750457	7.256912e-01	18	none	NaN	NaN
113	1	75	26	bathroom	sun_ahaulkltgpkeeemi.tif	501864.520073	501864.778659	501865.518765	8.174452e-01	16	37	501866.986791	1
113	1	76	58	bathroom	sun_axxbkopsgyouuebh.tif	501867.764955	501868.023543	501868.763657	6.839848e-01	48	none	NaN	NaN
113	1	77	17	bathroom	sun_acegryoqftbzowsg.tif	501869.533376	501869.791963	501870.532153	6.839848e-01	7	37	501873.890765	1
113	1	78	54	bathroom	sun_auzqhkafidnkrwmo.tif	501874.663455	501874.922045	501875.662197	8.341278e-01	44	none	NaN	NaN
113	1	79	30	bathroom	sun_ajlawzvmubibwbpy.tif	501876.431876	501876.690468	501877.430520	7.173499e-01	20	none	NaN	NaN
113	1	80	19	bathroom	sun_aclfzgynxzxlbepz.tif	501878.200298	501878.458882	501879.199143	8.257865e-01	9	none	NaN	NaN
113	1	81	60	bathroom	sun_azqyogdvyhahyram.tif	501879.968715	501880.227308	501880.967515	7.256912e-01	50	none	NaN	NaN
113	1	82	50	bathroom	sun_aspsyogrekjtfozg.tif	501881.737130	501881.995720	501882.735921	7.757389e-01	40	none	NaN	NaN
113	1	83	42	bathroom	sun_apeeialkgkuxddgh.tif	501883.505547	501883.764141	501884.504265	7.006674e-01	32	none	NaN	NaN
113	1	84	49	bathroom	sun_asfwthctfqerjvxr.tif	501885.273972	501885.532559	501886.272680	7.673976e-01	39	none	NaN	NaN
113	1	85	27	bathroom	sun_ahcvzmoyaycdoftf.tif	501887.042390	501887.300975	501888.041249	7.006674e-01	17	none	NaN	NaN
113	1	86	12	bathroom	sun_aapitsgbtktqubfy.tif	501888.810806	501889.069394	501889.809509	7.256912e-01	2	none	NaN	NaN
113	1	87	23	bathroom	sun_aghyqhbptboemmoq.tif	501890.579228	501890.837815	501891.577913	6.506197e-01	13	39	501893.994473	1
113	1	88	20	bathroom	sun_afcoljnjfoxjtgja.tif	501894.766707	501895.025298	501895.765457	8.424691e-01	10	none	NaN	NaN
113	1	89	40	bathroom	sun_aofnryafpsjimzsb.tif	501896.535127	501896.793676	501897.533978	6.589610e-01	30	none	NaN	NaN
113	1	90	39	bathroom	sun_anryaplzeujmzfkd.tif	501898.303543	501898.562137	501899.302437	6.839848e-01	29	none	NaN	NaN
113	1	91	43	bathroom	sun_apjevzvycyhuqghb.tif	501900.071960	501900.330555	501901.070631	8.257865e-01	33	none	NaN	NaN
113	1	92	34	bathroom	sun_alkosphxlxwjwgjd.tif	501901.840381	501902.098974	501902.839218	6.673022e-01	24	none	NaN	NaN
113	1	93	41	bathroom	sun_aoybiabnpadelefl.tif	501903.608799	501903.867392	501904.607509	8.424691e-01	31	none	NaN	NaN
113	1	94	46	bathroom	sun_apmqjbnwghzuhhzh.tif	501905.377216	501905.635804	501906.376014	6.756435e-01	36	none	NaN	NaN
113	1	95	57	bathroom	sun_axldvoqbuvuggfmq.tif	501907.145637	501907.404226	501908.144446	8.508104e-01	47	none	NaN	NaN
113	1	96	31	bathroom	sun_akiytfaagpdsphgz.tif	501908.914055	501909.172642	501909.912791	7.507150e-01	21	37	501911.994606	1
113	1	97	37	bathroom	sun_amzlamotzwfkwjco.tif	501912.767877	501913.026465	501913.766732	7.090086e-01	27	none	NaN	NaN
113	1	98	29	bathroom	sun_ahqjwnzgolcaoidx.tif	501914.536296	501914.794889	501915.534960	7.673976e-01	19	none	NaN	NaN
113	1	99	52	bathroom	sun_aunuadmjocsddsrl.tif	501916.304710	501916.563302	501917.303522	7.924214e-01	42	none	NaN	NaN
113	1	100	48	bathroom	sun_aqrpegblszgcoujh.tif	501918.073130	501918.331723	501919.071872	6.673022e-01	38	none	NaN	NaN
113	2	1	62	kitchen	labelme_kxvouciolcpqplr.tif	501925.897553	501926.156134	501926.846303	8.257865e-01	52	none	NaN	NaN
113	2	2	82	kitchen	sun_aenotlpyftoioydp.tif	501927.615913	501927.874508	501928.564577	7.006674e-01	72	none	NaN	NaN
113	2	3	80	kitchen	sun_aegoxogugdkwpmpj.tif	501929.334288	501929.592876	501930.283030	8.257865e-01	70	none	NaN	NaN
113	2	4	84	kitchen	sun_aexklacwqwezaorf.tif	501931.052659	501931.311246	501932.001342	7.507150e-01	74	none	NaN	NaN
113	2	5	88	kitchen	sun_agubuxuukhzyzpdp.tif	501932.771021	501933.029616	501933.719667	7.423737e-01	78	none	NaN	NaN
113	2	6	85	kitchen	sun_afuyedyxivkhecmu.tif	501934.489396	501934.747985	501935.438126	7.924214e-01	75	37	501964.226682	1
113	2	7	73	kitchen	sun_abrcnpqqhmjwekyf.tif	501965.002960	501965.261550	501965.951655	7.590563e-01	63	none	NaN	NaN
113	2	8	99	kitchen	sun_akcjzhbbjlbogpdi.tif	501966.721328	501966.979912	501967.669937	7.256912e-01	89	none	NaN	NaN
113	2	9	75	kitchen	sun_acgtpgfybqjmzeyw.tif	501968.439698	501968.698288	501969.388374	7.590563e-01	65	none	NaN	NaN
113	2	10	92	kitchen	sun_ahpczsiumwwocjkv.tif	501970.158069	501970.416657	501971.106729	7.590563e-01	82	none	NaN	NaN
113	2	11	67	kitchen	sun_aarfiyshqohlwkmo.tif	501971.876436	501972.135023	501972.825142	7.507150e-01	57	37	501974.138611	1
113	2	12	89	kitchen	sun_agzzivivdpnawacl.tif	501974.912772	501975.171368	501975.861433	7.090086e-01	79	none	NaN	NaN
113	2	13	87	kitchen	sun_agorklincwxrdtga.tif	501976.622802	501976.881395	501977.571543	8.341278e-01	77	none	NaN	NaN
113	2	14	70	kitchen	sun_abdxkyyxwfskuaqb.tif	501978.341175	501978.599770	501979.289915	7.006674e-01	60	none	NaN	NaN
113	2	15	69	kitchen	sun_abdenxonkemggwsq.tif	501980.059543	501980.318129	501981.008264	6.506197e-01	59	none	NaN	NaN
113	2	16	66	kitchen	sun_aapllqyqlykszopd.tif	501981.777911	501982.036502	501982.726532	7.340325e-01	56	37	501983.890704	0
113	2	17	104	kitchen	sun_auticobqsbwgoppi.tif	501984.664104	501984.922694	501985.612838	8.007627e-01	94	none	NaN	NaN
113	2	18	90	kitchen	sun_ahdycvpopffkzzsu.tif	501986.382474	501986.641063	501987.331289	6.839848e-01	80	none	NaN	NaN
113	2	19	96	kitchen	sun_ajcbwwvdlsvjyzje.tif	501988.100846	501988.359433	501989.049577	6.923261e-01	86	none	NaN	NaN
113	2	20	65	kitchen	sun_aamedkxepzlwuxes.tif	501989.819211	501990.077800	501990.767965	7.090086e-01	55	none	NaN	NaN
113	2	21	106	kitchen	sun_awcpdzzznmweyyhv.tif	501991.537581	501991.796166	501992.486279	7.673976e-01	96	none	NaN	NaN
113	2	22	83	kitchen	sun_aeqdocilnnpuvuhx.tif	501993.255952	501993.514540	501994.204596	8.424691e-01	73	none	NaN	NaN
113	2	23	64	kitchen	sun_aadbddgrdsjugojn.tif	501994.974323	501995.232910	501995.922921	7.840801e-01	54	none	NaN	NaN
113	2	24	61	kitchen	labelme_brsyyvweiuaazfr.tif	501996.692684	501996.951276	501997.641465	7.173499e-01	51	none	NaN	NaN
113	2	25	107	kitchen	sun_axyyrmzcupyhlivc.tif	501998.411054	501998.669650	501999.359830	7.340325e-01	97	none	NaN	NaN
113	2	26	91	kitchen	sun_ahljzhgcdpomplvg.tif	502000.129426	502000.388017	502001.078146	6.589610e-01	81	none	NaN	NaN
113	2	27	94	kitchen	sun_ahywdevtimnqcsln.tif	502001.847796	502002.106384	502002.796385	7.507150e-01	84	none	NaN	NaN
113	2	28	78	kitchen	sun_adgqasybjyktddhj.tif	502003.566169	502003.824754	502004.514776	7.256912e-01	68	none	NaN	NaN
113	2	29	102	kitchen	sun_auaiucuqpdausiva.tif	502005.284537	502005.543124	502006.233156	6.923261e-01	92	none	NaN	NaN
