subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
119	1	1	14	bathroom	sun_abapwbhyhkfixyex.tif	1359326.441683	1359326.700275	1359327.382143	6.923415e-01	4	none	NaN	NaN
119	1	2	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	1359328.151704	1359328.410303	1359329.092048	7.173659e-01	1	none	NaN	NaN
119	1	3	16	bathroom	sun_acduarbnmmoglmiv.tif	1359329.861735	1359330.120326	1359330.802181	7.840976e-01	6	37	1359332.986226	1
119	1	4	21	bathroom	sun_aggnnqpdorgxpvce.tif	1359333.765600	1359334.024187	1359334.706113	8.258049e-01	11	none	NaN	NaN
119	1	5	23	bathroom	sun_aghyqhbptboemmoq.tif	1359335.483974	1359335.742556	1359336.424445	8.508293e-01	13	39	1359337.490065	1
119	1	6	38	bathroom	sun_anhioqovhscjqqwb.tif	1359338.261717	1359338.520303	1359339.202067	7.423903e-01	28	none	NaN	NaN
119	1	7	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	1359339.971742	1359340.230333	1359340.912208	8.091220e-01	14	none	NaN	NaN
119	1	8	15	bathroom	sun_abjtwfukuwddzted.tif	1359341.681774	1359341.940355	1359342.622135	6.506342e-01	5	none	NaN	NaN
119	1	9	44	bathroom	sun_apkruvsevgegsdwp.tif	1359343.391795	1359343.650387	1359344.332217	7.590732e-01	34	39	1359345.146096	1
119	1	10	48	bathroom	sun_aqrpegblszgcoujh.tif	1359345.919301	1359346.177889	1359346.859628	6.756586e-01	38	none	NaN	NaN
