subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
120	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	488983.015897	488983.274491	488984.014706	7.506988e-01	3	none	NaN	NaN
120	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	488984.784315	488985.042902	488985.783108	8.424509e-01	39	none	NaN	NaN
120	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	488986.552736	488986.811323	488987.551539	6.589467e-01	15	39	488989.775379	1
120	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	488990.548357	488990.806950	488991.547162	7.840632e-01	28	none	NaN	NaN
120	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	488992.316776	488992.575366	488993.315468	7.173344e-01	27	none	NaN	NaN
120	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	488994.085194	488994.343785	488995.083947	6.923111e-01	6	none	NaN	NaN
120	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	488995.853613	488996.112201	488996.852448	6.923111e-01	31	39	488997.831379	1
120	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	488998.606343	488998.864927	488999.605044	6.923111e-01	45	none	NaN	NaN
120	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	489000.374743	489000.633349	489001.373522	7.423577e-01	50	39	489002.191217	0
120	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	489002.968990	489003.227577	489003.967786	7.340166e-01	19	none	NaN	NaN
120	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	489004.737412	489004.996008	489005.736225	8.341098e-01	5	37	489006.615363	1
120	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	489007.390036	489007.648626	489008.388806	6.756289e-01	29	none	NaN	NaN
120	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	489009.158454	489009.417047	489010.157247	8.090865e-01	7	none	NaN	NaN
120	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	489010.926876	489011.185463	489011.925667	8.174276e-01	20	none	NaN	NaN
120	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	489012.695293	489012.953880	489013.693964	7.840632e-01	13	none	NaN	NaN
120	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	489014.463713	489014.722297	489015.462384	7.506988e-01	43	none	NaN	NaN
120	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	489016.232134	489016.490719	489017.230928	7.423577e-01	49	none	NaN	NaN
120	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	489018.000545	489018.259138	489018.999338	7.340166e-01	48	none	NaN	NaN
120	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	489019.768968	489020.027558	489020.767704	7.089933e-01	4	none	NaN	NaN
120	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	489021.537383	489021.795979	489022.536174	6.923111e-01	23	none	NaN	NaN
120	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	489023.305802	489023.564389	489024.304552	7.340166e-01	36	39	489025.175498	1
120	1	22	18	bathroom	sun_acgyywnybuveqsro.tif	489025.950087	489026.208682	489026.948763	6.756289e-01	8	none	NaN	NaN
120	1	23	19	bathroom	sun_aclfzgynxzxlbepz.tif	489027.718506	489027.977097	489028.717301	7.757221e-01	9	none	NaN	NaN
120	1	24	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	489029.486925	489029.745517	489030.485742	6.672878e-01	1	39	489036.863452	1
120	1	25	27	bathroom	sun_ahcvzmoyaycdoftf.tif	489037.636662	489037.895247	489038.635415	8.257687e-01	17	none	NaN	NaN
120	1	26	21	bathroom	sun_aggnnqpdorgxpvce.tif	489039.405083	489039.663669	489040.403883	7.590399e-01	11	none	NaN	NaN
120	1	27	42	bathroom	sun_apeeialkgkuxddgh.tif	489041.173500	489041.432087	489042.172287	7.590399e-01	32	none	NaN	NaN
120	1	28	56	bathroom	sun_awnqiikzaispgmwo.tif	489042.941905	489043.200508	489043.940583	8.174276e-01	46	none	NaN	NaN
120	1	29	44	bathroom	sun_apkruvsevgegsdwp.tif	489044.710333	489044.968925	489045.708985	7.423577e-01	34	none	NaN	NaN
120	1	30	20	bathroom	sun_afcoljnjfoxjtgja.tif	489046.470412	489046.729001	489047.469035	7.173344e-01	10	none	NaN	NaN
120	1	31	28	bathroom	sun_ahijqszoswveeyji.tif	489048.238829	489048.497417	489049.237466	8.424509e-01	18	none	NaN	NaN
120	1	32	26	bathroom	sun_ahaulkltgpkeeemi.tif	489049.998906	489050.257497	489050.997544	7.673810e-01	16	none	NaN	NaN
120	1	33	22	bathroom	sun_agguqiubmwhqqunb.tif	489051.767322	489052.025912	489052.765950	6.923111e-01	12	none	NaN	NaN
120	1	34	47	bathroom	sun_apynckhmoftszqoq.tif	489053.535740	489053.794331	489054.534465	7.590399e-01	37	none	NaN	NaN
120	1	35	45	bathroom	sun_apkxzenqapsujocq.tif	489055.304164	489055.562750	489056.302937	8.174276e-01	35	none	NaN	NaN
120	1	36	34	bathroom	sun_alkosphxlxwjwgjd.tif	489057.072578	489057.331164	489058.071261	8.341098e-01	24	none	NaN	NaN
120	1	37	12	bathroom	sun_aapitsgbtktqubfy.tif	489058.840998	489059.099583	489059.839709	8.090865e-01	2	none	NaN	NaN
120	1	38	52	bathroom	sun_aunuadmjocsddsrl.tif	489060.609414	489060.868007	489061.608071	7.089933e-01	42	none	NaN	NaN
120	1	39	50	bathroom	sun_aspsyogrekjtfozg.tif	489062.377835	489062.636416	489063.376539	7.924043e-01	40	none	NaN	NaN
120	1	40	54	bathroom	sun_auzqhkafidnkrwmo.tif	489064.146250	489064.404839	489065.144908	6.506056e-01	44	none	NaN	NaN
120	1	41	31	bathroom	sun_akiytfaagpdsphgz.tif	489065.914672	489066.173260	489066.913454	6.589467e-01	21	39	489067.863468	1
120	1	42	48	bathroom	sun_aqrpegblszgcoujh.tif	489068.634033	489068.892616	489069.632769	8.090865e-01	38	none	NaN	NaN
120	1	43	35	bathroom	sun_alotolagknyrgtsk.tif	489070.402448	489070.661035	489071.401101	8.007454e-01	25	none	NaN	NaN
120	1	44	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	489072.170865	489072.429454	489073.169684	7.256755e-01	14	none	NaN	NaN
120	1	45	40	bathroom	sun_aofnryafpsjimzsb.tif	489073.939284	489074.197870	489074.938005	7.840632e-01	30	none	NaN	NaN
120	1	46	36	bathroom	sun_ambriybtogmepttm.tif	489075.707698	489075.966292	489076.706531	7.757221e-01	26	none	NaN	NaN
120	1	47	57	bathroom	sun_axldvoqbuvuggfmq.tif	489077.476121	489077.734710	489078.474849	8.257687e-01	47	none	NaN	NaN
120	1	48	43	bathroom	sun_apjevzvycyhuqghb.tif	489079.244538	489079.503126	489080.243230	6.506056e-01	33	none	NaN	NaN
120	1	49	32	bathroom	sun_aleqenyvunhactkl.tif	489081.012956	489081.271547	489082.011586	7.006522e-01	22	none	NaN	NaN
120	1	50	51	bathroom	sun_atstyziqcmkahyxk.tif	489082.781373	489083.039961	489083.780091	8.007454e-01	41	none	NaN	NaN
120	1	51	59	bathroom	sun_axyrejkiiaqiurjk.tif	489084.549789	489084.808381	489085.548429	7.006522e-01	49	none	NaN	NaN
120	1	52	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	489086.318207	489086.576797	489087.317007	7.340166e-01	1	none	NaN	NaN
120	1	53	25	bathroom	sun_agyqfjcfkdcydepw.tif	489088.086628	489088.345220	489089.085282	7.506988e-01	15	none	NaN	NaN
120	1	54	16	bathroom	sun_acduarbnmmoglmiv.tif	489089.855046	489090.113634	489090.853714	7.173344e-01	6	none	NaN	NaN
120	1	55	21	bathroom	sun_aggnnqpdorgxpvce.tif	489091.623463	489091.882056	489092.622173	7.590399e-01	11	none	NaN	NaN
120	1	56	51	bathroom	sun_atstyziqcmkahyxk.tif	489093.391877	489093.650472	489094.390695	7.924043e-01	41	none	NaN	NaN
120	1	57	32	bathroom	sun_aleqenyvunhactkl.tif	489095.160301	489095.418889	489096.159129	7.924043e-01	22	none	NaN	NaN
120	1	58	33	bathroom	sun_aljolscmmzydegqp.tif	489096.928717	489097.187306	489097.927539	7.673810e-01	23	none	NaN	NaN
120	1	59	18	bathroom	sun_acgyywnybuveqsro.tif	489098.697136	489098.955723	489099.695927	7.089933e-01	8	none	NaN	NaN
120	1	60	36	bathroom	sun_ambriybtogmepttm.tif	489100.465555	489100.724141	489101.464333	7.840632e-01	26	none	NaN	NaN
120	1	61	13	bathroom	sun_aavhrsfjbserjtht.tif	489102.233970	489102.492561	489103.232620	8.507920e-01	3	none	NaN	NaN
120	1	62	56	bathroom	sun_awnqiikzaispgmwo.tif	489104.002388	489104.260983	489105.001161	7.757221e-01	46	39	489105.871498	1
120	1	63	14	bathroom	sun_abapwbhyhkfixyex.tif	489106.646676	489106.905269	489107.645313	6.589467e-01	4	none	NaN	NaN
120	1	64	45	bathroom	sun_apkxzenqapsujocq.tif	489108.415091	489108.673684	489109.413722	8.090865e-01	35	none	NaN	NaN
120	1	65	38	bathroom	sun_anhioqovhscjqqwb.tif	489110.183513	489110.442100	489111.182321	8.257687e-01	28	37	489114.455339	1
120	1	66	44	bathroom	sun_apkruvsevgegsdwp.tif	489115.230178	489115.488764	489116.228997	8.007454e-01	34	37	489117.023453	1
120	1	67	35	bathroom	sun_alotolagknyrgtsk.tif	489117.799388	489118.057978	489118.798100	6.672878e-01	25	none	NaN	NaN
120	1	68	55	bathroom	sun_avhrdrntsqrjzccq.tif	489119.559466	489119.818052	489120.558283	6.756289e-01	45	39	489121.271486	1
120	1	69	22	bathroom	sun_agguqiubmwhqqunb.tif	489122.045257	489122.303848	489123.044109	6.839700e-01	12	none	NaN	NaN
120	1	70	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	489123.813675	489124.072267	489124.812329	7.423577e-01	14	none	NaN	NaN
120	1	71	47	bathroom	sun_apynckhmoftszqoq.tif	489125.582092	489125.840684	489126.580871	8.341098e-01	37	none	NaN	NaN
120	1	72	53	bathroom	sun_ausgutylgojavyoq.tif	489127.350514	489127.609104	489128.349296	7.590399e-01	43	none	NaN	NaN
120	1	73	15	bathroom	sun_abjtwfukuwddzted.tif	489129.118934	489129.377522	489130.117703	8.007454e-01	5	none	NaN	NaN
120	1	74	28	bathroom	sun_ahijqszoswveeyji.tif	489130.887349	489131.145938	489131.886003	7.256755e-01	18	none	NaN	NaN
120	1	75	26	bathroom	sun_ahaulkltgpkeeemi.tif	489132.655771	489132.914360	489133.654612	8.174276e-01	16	37	489134.759488	1
120	1	76	58	bathroom	sun_axxbkopsgyouuebh.tif	489135.533616	489135.792207	489136.532277	6.839700e-01	48	none	NaN	NaN
120	1	77	17	bathroom	sun_acegryoqftbzowsg.tif	489137.302037	489137.560621	489138.300725	6.839700e-01	7	37	489139.519153	1
120	1	78	54	bathroom	sun_auzqhkafidnkrwmo.tif	489140.296666	489140.555254	489141.295436	8.341098e-01	44	none	NaN	NaN
120	1	79	30	bathroom	sun_ajlawzvmubibwbpy.tif	489142.065085	489142.323678	489143.063919	7.173344e-01	20	none	NaN	NaN
120	1	80	19	bathroom	sun_aclfzgynxzxlbepz.tif	489143.833501	489144.092097	489144.832245	8.257687e-01	9	none	NaN	NaN
120	1	81	60	bathroom	sun_azqyogdvyhahyram.tif	489145.601924	489145.860512	489146.600613	7.256755e-01	50	none	NaN	NaN
120	1	82	50	bathroom	sun_aspsyogrekjtfozg.tif	489147.370337	489147.628930	489148.369108	7.757221e-01	40	none	NaN	NaN
120	1	83	42	bathroom	sun_apeeialkgkuxddgh.tif	489149.138756	489149.397347	489150.137528	7.006522e-01	32	none	NaN	NaN
120	1	84	49	bathroom	sun_asfwthctfqerjvxr.tif	489150.907176	489151.165766	489151.905848	7.673810e-01	39	none	NaN	NaN
120	1	85	27	bathroom	sun_ahcvzmoyaycdoftf.tif	489152.675594	489152.934184	489153.674420	7.006522e-01	17	none	NaN	NaN
120	1	86	12	bathroom	sun_aapitsgbtktqubfy.tif	489154.444012	489154.702604	489155.442823	7.256755e-01	2	none	NaN	NaN
120	1	87	23	bathroom	sun_aghyqhbptboemmoq.tif	489156.212429	489156.471019	489157.211139	6.506056e-01	13	39	489158.231426	1
120	1	88	20	bathroom	sun_afcoljnjfoxjtgja.tif	489159.006862	489159.265453	489160.005531	8.424509e-01	10	none	NaN	NaN
120	1	89	40	bathroom	sun_aofnryafpsjimzsb.tif	489160.775285	489161.033869	489161.774042	6.589467e-01	30	none	NaN	NaN
120	1	90	39	bathroom	sun_anryaplzeujmzfkd.tif	489162.543704	489162.802291	489163.542515	6.839700e-01	29	none	NaN	NaN
120	1	91	43	bathroom	sun_apjevzvycyhuqghb.tif	489164.312116	489164.570711	489165.310740	8.257687e-01	33	none	NaN	NaN
120	1	92	34	bathroom	sun_alkosphxlxwjwgjd.tif	489166.072197	489166.330783	489167.070925	6.672878e-01	24	none	NaN	NaN
120	1	93	41	bathroom	sun_aoybiabnpadelefl.tif	489167.840614	489168.099201	489168.839333	8.424509e-01	31	none	NaN	NaN
120	1	94	46	bathroom	sun_apmqjbnwghzuhhzh.tif	489169.609030	489169.867622	489170.607662	6.756289e-01	36	none	NaN	NaN
120	1	95	57	bathroom	sun_axldvoqbuvuggfmq.tif	489171.377453	489171.636038	489172.376249	8.507920e-01	47	none	NaN	NaN
120	1	96	31	bathroom	sun_akiytfaagpdsphgz.tif	489173.145867	489173.404452	489174.144579	7.506988e-01	21	37	489175.719469	1
120	1	97	37	bathroom	sun_amzlamotzwfkwjco.tif	489176.490845	489176.749436	489177.489612	7.089933e-01	27	none	NaN	NaN
120	1	98	29	bathroom	sun_ahqjwnzgolcaoidx.tif	489178.259263	489178.517853	489179.257936	7.673810e-01	19	none	NaN	NaN
120	1	99	52	bathroom	sun_aunuadmjocsddsrl.tif	489180.027684	489180.286269	489181.026341	7.924043e-01	42	none	NaN	NaN
120	1	100	48	bathroom	sun_aqrpegblszgcoujh.tif	489181.796102	489182.054692	489182.794746	6.672878e-01	38	none	NaN	NaN
120	2	1	62	kitchen	labelme_kxvouciolcpqplr.tif	489191.764305	489192.022894	489192.712911	8.257687e-01	52	none	NaN	NaN
120	2	2	82	kitchen	sun_aenotlpyftoioydp.tif	489193.482672	489193.741263	489194.431279	7.006522e-01	72	none	NaN	NaN
120	2	3	80	kitchen	sun_aegoxogugdkwpmpj.tif	489195.201044	489195.459633	489196.149675	8.257687e-01	70	none	NaN	NaN
120	2	4	84	kitchen	sun_aexklacwqwezaorf.tif	489196.919417	489197.177998	489197.867989	7.506988e-01	74	none	NaN	NaN
120	2	5	88	kitchen	sun_agubuxuukhzyzpdp.tif	489198.637777	489198.896370	489199.586369	7.423577e-01	78	none	NaN	NaN
120	2	6	85	kitchen	sun_afuyedyxivkhecmu.tif	489200.356147	489200.614737	489201.304881	7.924043e-01	75	37	489202.191322	1
120	2	7	73	kitchen	sun_abrcnpqqhmjwekyf.tif	489202.967063	489203.225656	489203.915754	7.590399e-01	63	none	NaN	NaN
120	2	8	99	kitchen	sun_akcjzhbbjlbogpdi.tif	489204.685436	489204.944027	489205.634173	7.256755e-01	89	none	NaN	NaN
120	2	9	75	kitchen	sun_acgtpgfybqjmzeyw.tif	489206.403802	489206.662392	489207.352481	7.590399e-01	65	none	NaN	NaN
120	2	10	92	kitchen	sun_ahpczsiumwwocjkv.tif	489208.122169	489208.380764	489209.070908	7.590399e-01	82	none	NaN	NaN
120	2	11	67	kitchen	sun_aarfiyshqohlwkmo.tif	489209.840538	489210.099129	489210.789303	7.506988e-01	57	39	489212.047571	0
120	2	12	89	kitchen	sun_agzzivivdpnawacl.tif	489212.818487	489213.077078	489213.767167	7.089933e-01	79	none	NaN	NaN
120	2	13	87	kitchen	sun_agorklincwxrdtga.tif	489214.536859	489214.795447	489215.485633	8.341098e-01	77	none	NaN	NaN
120	2	14	70	kitchen	sun_abdxkyyxwfskuaqb.tif	489216.255224	489216.513814	489217.203814	7.006522e-01	60	none	NaN	NaN
120	2	15	69	kitchen	sun_abdenxonkemggwsq.tif	489217.973596	489218.232188	489218.922218	6.506056e-01	59	none	NaN	NaN
120	2	16	66	kitchen	sun_aapllqyqlykszopd.tif	489219.691964	489219.950554	489220.640720	7.340166e-01	56	39	489221.391481	1
120	2	17	104	kitchen	sun_auticobqsbwgoppi.tif	489222.169417	489222.428006	489223.117988	8.007454e-01	94	none	NaN	NaN
120	2	18	90	kitchen	sun_ahdycvpopffkzzsu.tif	489223.887782	489224.146377	489224.836354	6.839700e-01	80	none	NaN	NaN
120	2	19	96	kitchen	sun_ajcbwwvdlsvjyzje.tif	489225.606155	489225.864741	489226.554898	6.923111e-01	86	none	NaN	NaN
120	2	20	65	kitchen	sun_aamedkxepzlwuxes.tif	489227.324524	489227.583114	489228.273311	7.089933e-01	55	none	NaN	NaN
120	2	21	106	kitchen	sun_awcpdzzznmweyyhv.tif	489229.042891	489229.301482	489229.991499	7.673810e-01	96	none	NaN	NaN
120	2	22	83	kitchen	sun_aeqdocilnnpuvuhx.tif	489230.761258	489231.019851	489231.709992	8.424509e-01	73	none	NaN	NaN
120	2	23	64	kitchen	sun_aadbddgrdsjugojn.tif	489232.479623	489232.738218	489233.428381	7.840632e-01	54	none	NaN	NaN
120	2	24	61	kitchen	labelme_brsyyvweiuaazfr.tif	489234.198000	489234.456588	489235.146654	7.173344e-01	51	none	NaN	NaN
120	2	25	107	kitchen	sun_axyyrmzcupyhlivc.tif	489235.916361	489236.174952	489236.865053	7.340166e-01	97	none	NaN	NaN
120	2	26	91	kitchen	sun_ahljzhgcdpomplvg.tif	489237.634732	489237.893315	489238.583338	6.589467e-01	81	none	NaN	NaN
120	2	27	94	kitchen	sun_ahywdevtimnqcsln.tif	489239.353100	489239.611693	489240.301685	7.506988e-01	84	none	NaN	NaN
120	2	28	78	kitchen	sun_adgqasybjyktddhj.tif	489241.071472	489241.330059	489242.020206	7.256755e-01	68	none	NaN	NaN
120	2	29	102	kitchen	sun_auaiucuqpdausiva.tif	489242.789838	489243.048427	489243.738527	6.923111e-01	92	none	NaN	NaN
120	2	30	95	kitchen	sun_aixorpehvfykdynp.tif	489244.508204	489244.766800	489245.456879	6.672878e-01	85	none	NaN	NaN
120	2	31	81	kitchen	sun_aehawpgmrlhlvcow.tif	489246.226575	489246.485166	489247.175167	7.006522e-01	71	39	489248.023460	1
120	2	32	74	kitchen	sun_acfmftudsenhrfhy.tif	489248.795785	489249.054374	489249.744509	8.341098e-01	64	37	489250.575383	1
120	2	33	72	kitchen	sun_abpwyqmlzafvklqo.tif	489251.348311	489251.606900	489252.296931	7.089933e-01	62	none	NaN	NaN
120	2	34	109	kitchen	sun_aypmqwcualkenuoe.tif	489253.066680	489253.325274	489254.015416	7.173344e-01	99	37	489254.959341	1
120	2	35	63	kitchen	labelme_rykdqxenmhulbdn.tif	489255.735991	489255.994577	489256.684881	7.757221e-01	53	none	NaN	NaN
120	2	36	105	kitchen	sun_avszsnwsbuqfgzbn.tif	489257.454358	489257.712951	489258.402978	7.089933e-01	95	none	NaN	NaN
120	2	37	98	kitchen	sun_akchetnepxlcxhsu.tif	489259.172729	489259.431323	489260.121434	8.090865e-01	88	none	NaN	NaN
120	2	38	86	kitchen	sun_aggjlwcdjsjcaemh.tif	489260.882756	489261.141343	489261.831386	6.672878e-01	76	none	NaN	NaN
120	2	39	68	kitchen	sun_aaxxjlsuzvqlgylf.tif	489262.601127	489262.859713	489263.549836	7.590399e-01	58	none	NaN	NaN
120	2	40	71	kitchen	sun_abftihopvusyfakt.tif	489264.319496	489264.578080	489265.268238	8.424509e-01	61	none	NaN	NaN
120	2	41	93	kitchen	sun_ahspylgoovwmwvgk.tif	489266.037864	489266.296448	489266.986606	7.673810e-01	83	39	489267.975412	1
120	2	42	100	kitchen	sun_amjjdeyrggfqgmom.tif	489268.748874	489269.007470	489269.697582	8.174276e-01	90	none	NaN	NaN
120	2	43	108	kitchen	sun_aymvwlarqodbwuoc.tif	489270.467249	489270.725837	489271.415862	6.756289e-01	98	none	NaN	NaN
120	2	44	76	kitchen	sun_acwjdupvyjsugpay.tif	489272.185620	489272.444204	489273.134301	7.840632e-01	66	none	NaN	NaN
120	2	45	97	kitchen	sun_ajkqhtgcbgpcwrwn.tif	489273.903984	489274.162576	489274.852734	7.757221e-01	87	none	NaN	NaN
120	2	46	79	kitchen	sun_admlmbcdswaszruo.tif	489275.622354	489275.880940	489276.571030	8.257687e-01	69	none	NaN	NaN
120	2	47	77	kitchen	sun_acxkpeoqbwcxfvip.tif	489277.340720	489277.599311	489278.289483	7.924043e-01	67	none	NaN	NaN
120	2	48	103	kitchen	sun_aunzlwrbjumxhwdj.tif	489279.059092	489279.317684	489280.007822	7.840632e-01	93	none	NaN	NaN
120	2	49	110	kitchen	sun_azmutvzbxypaceni.tif	489280.777459	489281.036045	489281.726097	8.007454e-01	100	none	NaN	NaN
120	2	50	101	kitchen	sun_aqeaevwwwjoqhzvl.tif	489282.495826	489282.754417	489283.444520	7.173344e-01	91	none	NaN	NaN
120	2	51	88	kitchen	sun_agubuxuukhzyzpdp.tif	489284.214195	489284.472785	489285.162864	8.174276e-01	78	none	NaN	NaN
