subject	block	trial	texture	category	image	trialOnset	itiOnset	trialEnd	iti	EEGtrigger	responseKey	responseTime	accuracy
126	1	1	13	bathroom	sun_aavhrsfjbserjtht.tif	44918.781417	44919.040010	44919.780154	7.506232e-01	3	none	NaN	NaN
126	1	2	49	bathroom	sun_asfwthctfqerjvxr.tif	44920.549834	44920.808424	44921.548566	8.423661e-01	39	none	NaN	NaN
126	1	3	25	bathroom	sun_agyqfjcfkdcydepw.tif	44922.318256	44922.576846	44923.316874	6.588804e-01	15	39	44924.795231	1
126	1	4	38	bathroom	sun_anhioqovhscjqqwb.tif	44925.571477	44925.830066	44926.570066	7.839843e-01	28	none	NaN	NaN
126	1	5	37	bathroom	sun_amzlamotzwfkwjco.tif	44927.331553	44927.590143	44928.330115	7.172622e-01	27	none	NaN	NaN
126	1	6	16	bathroom	sun_acduarbnmmoglmiv.tif	44929.091631	44929.350225	44930.090687	6.922414e-01	6	none	NaN	NaN
126	1	7	41	bathroom	sun_aoybiabnpadelefl.tif	44930.860050	44931.118647	44931.858755	6.922414e-01	31	39	44932.971335	1
126	1	8	55	bathroom	sun_avhrdrntsqrjzccq.tif	44933.746244	44934.004836	44934.744915	6.922414e-01	45	none	NaN	NaN
126	1	9	60	bathroom	sun_azqyogdvyhahyram.tif	44935.514663	44935.773250	44936.513363	7.422830e-01	50	37	44938.563191	1
126	1	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	44939.335116	44939.593703	44940.333728	7.339427e-01	19	none	NaN	NaN
126	1	11	15	bathroom	sun_abjtwfukuwddzted.tif	44941.095189	44941.353788	44942.093844	8.340258e-01	5	39	44943.779339	0
126	1	12	39	bathroom	sun_anryaplzeujmzfkd.tif	44944.556952	44944.815541	44945.555691	6.755609e-01	29	none	NaN	NaN
126	1	13	17	bathroom	sun_acegryoqftbzowsg.tif	44946.325373	44946.583961	44947.324074	8.090050e-01	7	none	NaN	NaN
126	1	14	30	bathroom	sun_ajlawzvmubibwbpy.tif	44948.093792	44948.352382	44949.092498	8.173453e-01	20	none	NaN	NaN
126	1	15	23	bathroom	sun_aghyqhbptboemmoq.tif	44949.862212	44950.120799	44950.860872	7.839843e-01	13	none	NaN	NaN
126	1	16	53	bathroom	sun_ausgutylgojavyoq.tif	44951.630629	44951.889218	44952.629178	7.506232e-01	43	none	NaN	NaN
126	1	17	59	bathroom	sun_axyrejkiiaqiurjk.tif	44953.390706	44953.649293	44954.389251	7.422830e-01	49	none	NaN	NaN
126	1	18	58	bathroom	sun_axxbkopsgyouuebh.tif	44955.150784	44955.409369	44956.149542	7.339427e-01	48	none	NaN	NaN
126	1	19	14	bathroom	sun_abapwbhyhkfixyex.tif	44956.919205	44957.177790	44957.917868	7.089219e-01	4	none	NaN	NaN
126	1	20	33	bathroom	sun_aljolscmmzydegqp.tif	44958.687619	44958.946210	44959.686230	6.922414e-01	23	none	NaN	NaN
126	1	21	46	bathroom	sun_apmqjbnwghzuhhzh.tif	44960.447697	44960.706282	44961.446329	7.339427e-01	36	39	44963.571370	1
126	1	22	18	bathroom	sun_acgyywnybuveqsro.tif	44964.343220	44964.601811	44965.341940	6.755609e-01	8	none	NaN	NaN
126	1	23	19	bathroom	sun_aclfzgynxzxlbepz.tif	44966.111641	44966.370231	44967.110219	7.756440e-01	9	none	NaN	NaN
126	1	24	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	44967.871722	44968.130311	44968.870334	6.672206e-01	1	39	44970.803174	1
126	1	25	27	bathroom	sun_ahcvzmoyaycdoftf.tif	44971.575388	44971.833973	44972.574044	8.256855e-01	17	none	NaN	NaN
126	1	26	21	bathroom	sun_aggnnqpdorgxpvce.tif	44973.343808	44973.602398	44974.342464	7.589635e-01	11	none	NaN	NaN
126	1	27	42	bathroom	sun_apeeialkgkuxddgh.tif	44975.112225	44975.370819	44976.110981	7.589635e-01	32	none	NaN	NaN
126	1	28	56	bathroom	sun_awnqiikzaispgmwo.tif	44976.880643	44977.139249	44977.879354	8.173453e-01	46	none	NaN	NaN
126	1	29	44	bathroom	sun_apkruvsevgegsdwp.tif	44978.649062	44978.907649	44979.647693	7.422830e-01	34	none	NaN	NaN
126	1	30	20	bathroom	sun_afcoljnjfoxjtgja.tif	44980.417482	44980.676072	44981.416145	7.172622e-01	10	none	NaN	NaN
126	1	31	28	bathroom	sun_ahijqszoswveeyji.tif	44982.177555	44982.436145	44983.176306	8.423661e-01	18	none	NaN	NaN
126	1	32	26	bathroom	sun_ahaulkltgpkeeemi.tif	44983.945974	44984.204568	44984.944628	7.673037e-01	16	none	NaN	NaN
126	1	33	22	bathroom	sun_agguqiubmwhqqunb.tif	44985.714397	44985.972982	44986.713085	7.005817e-01	12	none	NaN	NaN
